farm_id,vv_2025-06-12,vh_2025-06-12,vv_2025-06-24,vh_2025-06-24,vv_2025-07-06,vh_2025-07-06,vv_2025-07-18,vh_2025-07-18,vv_2025-07-30,vh_2025-07-30,vv_2025-08-23,vh_2025-08-23,vv_2025-09-04,vh_2025-09-04,vv_2025-09-16,vh_2025-09-16,vv_2025-09-28,vh_2025-09-28,vv_2025-10-10,vh_2025-10-10,vv_2025-10-22,vh_2025-10-22,vv_2025-11-03,vh_2025-11-03,vv_2025-11-15,vh_2025-11-15,vv_2025-11-27,vh_2025-11-27,vv_2025-12-09,vh_2025-12-09,vv_2025-12-21,vh_2025-12-21
162,-6.218646932090572,-12.586282100017826,-6.809573444944599,-13.309923046571834,-5.551204551099486,-11.743528093075719,-6.123677026265131,-13.001553736397188,-3.951252241439962,-12.736263749393926,-6.638624684361121,-14.60100482167315,-7.707876876228931,-14.650238069910328,-5.72330178858098,-15.257736928889983,-8.20655613591983,-15.647946472753054,-8.320172336858777,-15.203784649727867,-8.932927603224337,-12.200237388233754,-7.275367192097143,-12.8485078454127,-6.677903997872474,-14.874997363581306,-5.211580143861239,-13.961365877679516,-5.296988268929599,-11.735392272872176,-3.485829444056297,-13.245724192350593
163,-1.962099354621315,-9.214981974187026,-3.261029039676933,-10.165472300808567,-2.020191266419303,-8.92919117074632,-2.9250770773752284,-9.20039699220697,-4.53907400955777,-10.045953652923632,-3.813725023302199,-9.677941568143684,-3.7794881678792076,-10.16609089626881,-3.3745773797289553,-10.637495210477859,-3.678992126890148,-11.405833408840651,-3.20756569226201,-11.61484045726137,-4.797423757515808,-10.439151034446768,-3.23805463519385,-10.214194084840498,-4.089732164030621,-12.602299952793476,-4.566372853420862,-11.20906672065719,-3.940710732826196,-11.849798439355386,-4.3196975849344,-9.97659962081235
164,-6.8099031840489355,-15.031952205552008,-6.718429788667049,-13.906903017431222,-9.513099736485675,-13.510443342711824,-9.317547023976665,-13.559851247425259,-8.26957878472883,-13.280542504969334,-5.187241861059984,-11.944331622730068,-5.4013015070844475,-12.299717828765466,-7.793126447828183,-15.161089677537138,-8.560716499945961,-15.796572295364102,-8.923387893253999,-16.863263525921294,-7.963540740076534,-15.554560073715418,-6.23443690920242,-15.764291013594233,-9.062903399693113,-15.90646214191937,-8.152880275255395,-14.302981821325936,-7.76372587389941,-13.113132495553163,-9.776489641199275,-16.52600426208774
165,-7.827899608780525,-15.37077235582407,-8.104967838855098,-12.866923049063399,-8.501015096082295,-14.342326458227168,-9.310203076654034,-14.927268405198372,-9.259643860063166,-14.024737158596533,-6.145637368872874,-13.859585016793726,-7.704318566073654,-13.86768132090305,-9.112299866162425,-15.803204880925904,-9.960246768948833,-16.673395472282966,-8.288277543376022,-15.761865338083606,-6.8110499424093875,-14.901326015780649,-7.410468070425886,-13.463625789297222,-8.809090742001024,-15.074471222741826,-7.655279770953214,-14.293706090092597,-7.762348265440803,-13.674959285613165,-7.103983456848345,-14.892719359431828
166,-8.086045074487613,-14.971701644930748,-5.434233368686093,-13.323167505405404,-7.794696650799979,-13.581468426476848,-8.388766477465815,-14.092079486669025,-8.302865895950017,-13.018720644270905,-5.971303403626603,-12.947651563849744,-6.436299182034785,-13.503810292870087,-8.845614358370526,-15.63087515826944,-9.26655955902332,-16.44871052105071,-8.967079293431125,-16.36344194410263,-6.640297518929604,-12.87008930131148,-5.793957041646461,-12.50545488806775,-6.590845192263133,-15.155731364024946,-7.242728411241048,-13.236743769825772,-8.099001830118674,-15.060805168229262,-10.013216765951489,-15.696607814350665
167,-9.249201233099129,-17.358432254773387,-8.495121874026971,-16.618154095361792,-8.64627283103423,-15.394334951920099,-8.54485593892106,-14.48222362983878,-4.828482714004237,-13.665488726722517,-3.6252068140278366,-16.303163231559758,-8.632152999445907,-17.99981388327154,-8.94526244814995,-17.657022269071362,-10.95784191686731,-18.711123111431853,-6.725200140340353,-16.112594978296947,-7.853808811900189,-14.830700678853239,-4.480349232764534,-12.875709792587433,-5.359573526961636,-13.763165041752071,-5.094341807257483,-12.525688224535735,-5.293025335334517,-12.737824458429635,-5.46377995736024,-12.503508902288804
168,-8.75384669597669,-15.868484135058104,-8.459146944925473,-14.271697921119088,-7.4195466141366575,-13.940747187859287,-9.816808521463344,-15.219490585204621,-6.625251665715444,-14.706803095542288,-6.3389739725460315,-14.156539771349557,-9.018601487872676,-14.729726367440774,-9.930855428829041,-16.333842527444464,-9.247779549552984,-15.247160079502795,-7.897605528751943,-16.469062697279977,-8.046823993670102,-15.951025844981064,-5.128343474061808,-14.871396500521659,-6.66375519491369,-14.049742549853821,-4.716645861933203,-13.561257755361867,-4.3423158956944095,-14.023151333092773,-3.9144503632292427,-13.089048191017987
169,-4.85507920900935,-11.704102038676751,-4.292890164647981,-10.448612719003808,-3.8902612072316813,-11.128043291576581,-4.06684128998101,-11.11931500351523,-3.7711713047318467,-10.220811012029804,-3.874437711842807,-11.502174328753048,-5.116927255637796,-11.230525378240632,-8.130390912066437,-14.416722333504433,-8.9381850226849,-16.86481479278623,-10.342685329294156,-17.454419345517934,-8.0856429653952,-16.13531670580775,-9.030447773182962,-16.080317319030826,-8.64197147950374,-17.03041810070191,-7.629502065767145,-14.537282754689691,-5.526870953098251,-12.762123654835996,-3.9970132207297904,-12.203343723586425
170,-10.82529756841603,-18.051664947000027,-11.079888527580897,-17.165304850745954,-9.945979539192763,-17.04980665313637,-8.002228735601522,-12.930517790236333,-4.654966175938636,-14.749447905296545,-8.196996512523787,-15.408261153570885,-6.892580997903125,-14.293403940602625,-8.635499199697463,-15.911908487350866,-10.591849133935582,-16.31945016885553,-7.077334559100404,-15.57408871940562,-8.77974124718911,-15.959019073672351,-7.6819911762520245,-14.054979161014295,-10.515763540332916,-15.750072876385861,-9.367733725415098,-15.479392711470224,-9.071132127428177,-16.249979975926887,-8.100840664906087,-15.81649753662303
171,-10.592842475460543,-18.96695544928098,-10.513617958638266,-19.875616627723428,-9.869448679634337,-18.69621838252462,-8.519900359400362,-16.082924351392226,-8.47918304651106,-16.941958655779345,-9.998588169717284,-18.696232646404475,-11.532150775440389,-18.829546241490334,-9.796835088201611,-19.336197445004885,-11.094076444328756,-19.337460102752278,-9.5674698016338,-16.6049264963546,-9.988561413555095,-17.785155005111122,-9.067369082768433,-15.7971225728795,-12.595568566682541,-19.148398301122377,-10.532042885356223,-17.735182071956558,-9.605196295673753,-18.325805872360558,-8.937821061435582,-16.544438701173597
172,-7.496764061168632,-17.378100210049666,-9.009519193615683,-15.638793887202105,-9.625027989005718,-15.893968130823357,-6.656908644730865,-13.08507956130201,-7.170688768526751,-13.868925522806151,-7.830988961599065,-15.209819515576214,-6.197349108780567,-14.995104678600832,-7.965971637511201,-17.085778148023994,-8.69874721942775,-14.199213555521116,-6.619809326593321,-13.69591687822197,-8.745282150583067,-15.642559392768952,-7.3866345672539,-13.899823377138985,-9.507408861592163,-15.19035877833608,-7.269187402972417,-15.390925347537856,-5.247687368324313,-14.127000913352802,-6.902751568310094,-15.027680593595258
173,-4.06716187605541,-10.149063354443049,-2.3150008316114925,-9.616467108718151,-2.6838004767270163,-9.07898448412666,-2.7818403495522097,-11.281793353840577,-3.3042231170891583,-9.99781198847873,-3.7900665695496945,-10.017745920908565,-4.309311515826197,-10.080262956365365,-4.354690420373824,-10.637676536263287,-3.6868403525664535,-11.347623983195138,-3.4625436083539602,-10.784920694787232,-4.429668069892282,-11.530853153695311,-4.157726431872758,-11.010723839969387,-3.9532246720371793,-11.768473531519303,-7.418329380417335,-14.33660284774447,-8.30945323568981,-15.757660530790599,-8.430680208596623,-15.471280015075246
174,-7.950828802933119,-15.223147952913864,-7.349262887823419,-14.185849319730096,-7.61540878214252,-13.053442591864632,-8.635699895690653,-15.247159288099617,-5.858448088551825,-11.816278817809362,-6.219722240997056,-12.288996832858905,-5.199684554891836,-10.359325182402632,-7.9635465435772845,-16.11513569335354,-8.44513528949612,-14.62667363810558,-7.85680732240285,-14.749053064208281,-9.68150749325585,-15.795629532795314,-8.059508871138402,-16.31708647845242,-10.175333583775622,-17.026356501174856,-8.727944074382702,-16.192383143463132,-7.896374374532547,-16.4506281291658,-8.150803861856962,-15.66226348098162
175,-7.849917755675229,-14.295077738178675,-5.081254243023528,-10.795317907201397,-6.171061974839787,-14.471550534528584,-7.273354007812733,-10.931287992330548,-7.007067238019987,-12.038761163839167,-5.034344156605199,-11.54917054003751,-7.410019210811912,-12.496707651295079,-9.141086637959665,-13.125320337201298,-7.884070216853438,-12.207812388037386,-5.430119690508226,-14.48524877812966,-7.076427826762143,-13.29603248863303,-7.3081506910920035,-11.591933596631883,-6.069184859955285,-14.608514503091001,-8.946235767004167,-12.921696330899815,-9.73040015771224,-15.342441079935776,-7.725144318950364,-17.157932589634445
176,-8.37323236885756,-15.498474271139596,-6.130195825596825,-14.56519674670356,-6.828045685613389,-12.169451881294222,-8.69721469791563,-11.710842454279257,-6.688942171002824,-12.710649033015219,-6.5204685903897355,-13.803831517820441,-8.677529156618617,-12.291252554567277,-8.277142128245348,-14.48898183223422,-7.926304031270231,-13.154047074287424,-6.517508998288597,-14.87012951190925,-8.392655913391511,-13.963178990236692,-7.00280317208067,-13.571582931705956,-8.622680284622117,-13.985316507605498,-8.86893860655121,-14.026592673095259,-8.611140618962768,-14.822882205285044,-8.114672152375192,-15.037051201399773
177,-8.912540789792896,-14.12755920638834,-6.295119964861945,-13.707826619481892,-7.809017691881273,-11.444400398760461,-8.288259287728215,-12.735206790417132,-6.830289276350085,-14.234856319111639,-7.870824080033989,-12.878205372714575,-5.68821839699928,-12.530219738217927,-8.201904553494826,-15.397732853180216,-7.279088164928938,-13.25626244927831,-7.887219197051868,-14.5718277445956,-7.922287112374327,-14.260442842060758,-6.029603519077372,-13.683907403803492,-8.759098125890256,-15.197591877024601,-7.680939877166864,-12.55991763487868,-8.981834077220292,-15.137865644188562,-8.998210394298106,-14.775155240651666
178,-8.79943108137844,-14.575866452176813,-8.849685419019394,-13.764648828599542,-7.130240351737561,-12.067019803068423,-8.147677200275387,-13.965017525126873,-7.220475378088798,-12.097399470381589,-7.1922778905506,-13.893377963413428,-7.645436090988811,-14.954036240661567,-7.830678118573633,-16.046764772248952,-8.091322782106525,-16.27923529956856,-8.775071726951904,-17.175237388880117,-9.599187162161126,-16.764654263681376,-6.265249506948038,-13.22535444303811,-8.801316466914738,-16.789004496286264,-8.66425499219136,-14.942810060428918,-7.292231746007747,-14.81352529463541,-7.279249947493148,-14.553520329977674
179,-9.292116671431463,-15.272394372226152,-7.776512517881332,-13.05284730229953,-6.2137818251443715,-12.281046154518272,-6.4360431587169655,-12.48341418789041,-7.307878104226088,-14.133309667521722,-7.577196906516188,-13.719788703105065,-6.983094532317791,-12.012873819567599,-7.770610535206606,-15.257745470844233,-8.072636689052418,-14.922336212215992,-7.419293084356889,-14.440619357161093,-9.574659714172865,-14.726246936565344,-7.2709327584829895,-13.337402635587559,-9.714656567920578,-15.58643540673617,-9.477833093992063,-14.884273720947885,-8.483810398852489,-14.239770676285275,-9.95204757946553,-13.668133730523724
180,-8.204697188327653,-15.267142497847656,-7.441693122790546,-13.589124023110156,-7.244194557195333,-14.039879577189257,-8.007385902919715,-14.377542305785493,-7.878746866200752,-14.492504754968255,-7.80988581536612,-14.827398299994583,-8.28107754113693,-14.034924538516027,-9.016655081795001,-15.812266007335518,-10.242614461057135,-17.003341641934146,-8.989977073848065,-15.45502162116065,-11.006641948679544,-15.522766317645411,-8.910408031673793,-13.657850145536674,-9.940421808845448,-18.54062903455067,-8.997367161398312,-16.74564877289502,-10.884386974027114,-17.107505380819187,-11.108383114950438,-17.14212856464863
181,-10.068336738747112,-15.616552969168145,-7.410868849316361,-12.132527774125014,-7.996092349835747,-11.68660522474755,-7.678786058743883,-13.654330524206177,-8.640974690540325,-13.118175260854368,-8.970910998294677,-16.474362800225286,-9.411115205656632,-14.040140467983587,-9.53685073395382,-15.78116472252594,-9.763544573117695,-16.26358351436725,-9.443241440726368,-16.486392237155332,-9.622339114121768,-14.171762852150088,-7.971372329939134,-13.428517937905784,-9.17642021282173,-15.90868902583879,-10.403969798342484,-15.546778799311227,-11.194973053926436,-16.442433543765787,-9.025637409586164,-17.682061796685502
182,-8.042183591608085,-12.529032776226517,-7.6590329571932925,-12.500612174736785,-6.543846927457047,-12.53314590582116,-7.78638184437064,-14.017923204858125,-7.540809456041408,-14.481889522909876,-6.622961412440194,-13.262351430602903,-6.619990980131383,-14.142895211781966,-8.313481996906766,-15.620546731499186,-7.370101018019483,-14.378032777595067,-8.164681773740952,-13.455594349680023,-8.437732807803034,-14.596250626549468,-6.671980354788212,-13.419427715002161,-9.051363887601427,-12.79292585279408,-10.590763069650645,-15.185480510830285,-8.751680697232104,-15.828279401300174,-10.101571926938389,-15.593713713214365
183,-7.902174770756419,-15.237955452954871,-6.024576596457491,-13.722101750603844,-6.070526409694075,-13.226454115078493,-7.870319119778627,-12.895738823619602,-3.2468504843775667,-12.273797094027284,-5.801195364168917,-14.180411736567551,-5.741143396804784,-14.211429993415434,-7.745362918958989,-14.66307690311853,-7.64912992973894,-14.554953424263191,-6.221339040231607,-14.541262069559167,-8.47065779967465,-14.935240381498334,-6.383849991075243,-12.324562213130593,-8.176040338474738,-15.500081431994433,-6.533439288340672,-14.151966438892785,-8.165759984063985,-14.340247690653902,-5.51317124235049,-14.834786547255678
184,-8.93050433009443,-15.29399832522319,-6.28408129598176,-13.186728706274009,-6.567011463971207,-12.051236382503003,-6.381214044197314,-13.00660110782381,-4.557842621409021,-12.85586341879741,-7.146110398848311,-14.377271961169312,-8.706647256922476,-15.655861045458364,-9.366090600998726,-16.068052817216895,-8.939939284253152,-16.496037151146165,-8.088296554910992,-15.369514773942052,-8.997640112300285,-15.13297404368879,-6.58628717161061,-12.364430797226895,-8.966920080626698,-16.060366859115984,-7.010893946028914,-14.735776465148419,-6.41259299854668,-14.991810279845975,-5.271824097273189,-13.0598768649725
185,-7.930527059022118,-15.781181096434153,-7.006785987489382,-14.34842832986449,-7.644885908412398,-13.947383683382874,-7.206185909094351,-12.920976363651807,-7.038674867962774,-13.429485093963168,-8.355517623250051,-14.803727433756478,-8.971694574332824,-15.015246109831093,-8.45749020802281,-16.342062725151997,-10.280119297060548,-16.92807222018429,-8.648595575114772,-13.925925752899131,-8.057204054652006,-14.18342487360575,-6.553429905415259,-12.006506126869914,-7.593450654607507,-15.89611670282781,-5.403184871491025,-13.631394046172145,-5.316157624890627,-14.88498734906139,-7.56274514126707,-14.494241038821421
186,-9.596423999900734,-15.426016320065468,-6.522933424388244,-12.967601972342424,-7.184567968137177,-13.243133686739842,-8.08692399536209,-13.165204211082894,-6.404039792741663,-13.716612233098726,-7.797128589870433,-14.007888777132733,-7.760107479112909,-13.906977765738418,-10.145616930514985,-15.65177515609059,-9.055748243971527,-16.917877093996665,-7.662373679464725,-15.060675532780806,-8.324698433309587,-16.157117879623968,-7.241032596818028,-12.847496562907843,-8.134560899534558,-15.369272957008027,-8.55953325826161,-14.251607375851929,-7.728618816058024,-15.432188032980122,-8.092955954664827,-15.411427305401237
187,-8.704906538122657,-15.467061757909828,-8.02304080254689,-13.221897856458131,-5.179009766981415,-12.457611277891196,-8.239724797160497,-12.334020551523881,-7.978957464058296,-12.97701523914224,-6.557848802463667,-14.191014552870216,-7.650637193777291,-14.929026880215098,-10.261150031548423,-13.872486725278668,-6.33139602460711,-16.06706145850208,-8.024954476111256,-14.213060192857633,-8.475007052159523,-14.455593205226913,-6.641195445040871,-11.689321925447604,-8.612761425911309,-15.272345644878184,-9.273748579115482,-15.900399636369379,-9.333747308702074,-16.105532243858708,-8.977007434044902,-15.386628384569736
188,-8.386319543275517,-16.28668905093686,-8.640876637384455,-15.902448691444995,-7.962568730867026,-15.278587290215473,-7.886864646360036,-15.28802269774111,-6.269896561893185,-13.46663560360529,-9.181993390546253,-15.644270817454359,-9.479595542692827,-15.815814324877621,-9.420989550364293,-15.875120001782062,-9.318667141778185,-16.73707772415082,-8.151914277810203,-15.154512831814495,-8.430580429338171,-15.585658927503587,-4.4345727919453015,-12.90539167030784,-5.956782794596519,-13.390415305627092,-5.230676418394827,-11.593790219498919,-6.125155808616273,-12.669330733849462,-3.8574482341467,-11.904060519774433
